Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
48,'188,Costa Rica,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,,,,,,,0,I,,,233,I,29,I,1,I,119,A,2450,I,4781,A,148,A,,,,,,,,,,,73.3,A,123.3,A,105.1,A,104.34,A,72.72,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,0,I,,,1,I,2,I,,,1,A,14,I,26,A,27,A,,,,,,,,,,,,,4.4,A,2.4,A,6.72,A,14.4,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1325,Herbicides – Dinitroanilines,5157,Agricultural Use,tonnes,,,,,,,0,I,,,2,I,274,I,17,I,60,A,121,I,182,A,113,A,,,,,,,,,,,209.6,A,104.7,A,139.1,A,180.95,A,232.86,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1326,Herbicides – Urea derivates,5157,Agricultural Use,tonnes,,,,,,,114,I,,,0,I,17,I,12,I,110,A,86,I,61,A,110,A,,,,,,,,,,,352.1,A,291.7,A,103.1,A,289.73,A,284.57,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1328,Herbicides – Sulfonyl ureas,5157,Agricultural Use,tonnes,,,,,,,,,,,29,I,1,I,2,I,11,A,21,I,30,A,38,A,,,,,,,,,,,2.5,A,2.5,A,3.5,A,5.09,A,4.66,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1329,Herbicides – Bipiridils,5157,Agricultural Use,tonnes,,,,,,,,,,,141,I,2261,I,378,I,167,A,198,I,228,A,193,A,,,,,,,,,,,354.9,A,380.7,A,465.5,A,435.06,A,474.39,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1330,Herbicides – Uracil,5157,Agricultural Use,tonnes,,,,,,,,,,,,,4,I,,,18,A,9,I,,,3,A,,,,,,,,,,,53.7,A,71.9,A,49.1,A,56.66,A,49.94,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1327,Herbicides – Other,5157,Agricultural Use,tonnes,,,,,,,560,I,,,1928,I,2062,I,252,I,656,A,1028,I,1399,A,1247,A,,,,,,,,,,,1475.1,A,1705.7,A,1384.7,A,1898.07,A,1956.55,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,381.95,I,381.95,I,381.95,I,381.95,E,347.35,I,312.76,E,196.09,E,2650.66,E,4695,A,4436,I,3960,A,5237,A,5430,I,5140,I,5280,I,4715,I,5140,I,5840,A,6020,A,6549,A,7438.57,A,5870.74,A,6041.49,I,6212.24,I,6382.99,I,6553.74,I,6724.49,I,6895.24,A,7169.8,A,9208.63,A,10952.95,X
48,'188,Costa Rica,1332,Fung & Bact – Inorganics,5157,Agricultural Use,tonnes,,,,,,,198,I,,,215,I,19,I,205,I,864,A,2025,I,3185,A,161,A,,,,,,,,,,,249.4,A,258.7,A,123.7,A,146.34,A,139.08,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1333,Fung & Bact – Dithiocarbamates,5157,Agricultural Use,tonnes,,,,,,,570,I,,,262,I,392,I,4380,I,2527,A,1415,I,200,A,3301,A,,,,,,,,,,,4132.6,A,4434.2,A,5144.3,A,5389.19,A,3842.27,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1334,Fung & Bact – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,104,I,,,27,I,30,I,708,I,133,A,138,I,142,A,73,A,,,,,,,,,,,146.6,A,162,A,102.5,A,115.23,A,202.68,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1335,"Fung & Bact – Triazoles, diazoles",5157,Agricultural Use,tonnes,,,,,,,13,I,,,29,I,29,I,409,I,81,A,153,I,224,A,152,A,,,,,,,,,,,154.9,A,142.5,A,163.9,A,79.29,A,100.78,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1336,"Fung & Bact – Diazines, morpholines",5157,Agricultural Use,tonnes,,,,,,,6,I,,,54,I,25,I,623,I,78,A,62,I,45,A,443,A,,,,,,,,,,,587.3,A,466,A,508,A,569.86,A,367.63,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1337,Fung & Bact – Other,5157,Agricultural Use,tonnes,,,,,,,340,I,,,421,I,137,I,2218,I,1012,A,643,I,164,A,1107,A,,,,,,,,,,,569.2,A,556.6,A,506.6,A,1138.66,A,1218.3,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1352,Fungicides – Seed treatments,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,106,I,212,A,1019,A,849.17,I,679.33,I,509.5,I,339.67,I,169.83,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I
48,'188,Costa Rica,1317,Seed Treat Fung – Dithiocarbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,102,A,200,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1318,Seed Treat Fung – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,81,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1339,Seed Treat Fung – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,110,A,738,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1353,Insecticides – Seed Treatments,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,34,I,68,A,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I
48,'188,Costa Rica,1340,Seed Treat Insect – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,67,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1342,Seed Treat Insect – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1344,Seed Treat Insect – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,4.97,I,4.97,I,4.97,I,4.97,E,2.98,I,0.99,E,0.37,E,1.62,E,0,I,14,I,28,A,0,I,8.2,I,16.39,I,24.59,I,32.79,I,40.98,I,49.18,A,41.34,A,41.14,A,64.69,A,69.08,A,57.57,I,46.05,I,34.54,I,23.03,I,11.51,I,0,I,0,I,0,I,0,I
48,'188,Costa Rica,1345,Rodenticides,5157,Agricultural Use,tonnes,8.1,I,8.1,I,8.1,I,8.1,E,4.95,I,1.8,E,3.6,E,46.8,E,1,A,1,I,0,A,0,I,0.01,I,0.01,I,0.02,I,0.02,I,0.03,I,0.03,A,0.23,A,0.03,A,0.03,A,0.04,A,0.03,I,0.03,I,0.02,I,0.01,I,0.01,I,0,I,0,I,0,I,0,I
48,'188,Costa Rica,1346,Rodenticides – Anti-coagulants,5157,Agricultural Use,tonnes,,,,,,,18,I,,,4,I,8,I,80,I,0,A,0,I,0,A,,,,,,,,,,,,,0.03,A,0.23,A,0.03,A,0.03,A,0.04,A,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1348,Rodenticides – Cyanide Generators,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1347,Rodenticides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,24,I,1,A,1,I,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,'188,Costa Rica,1351,Disinfectants,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0.4,A,0.4,A,0.33,I,0.27,I,0.2,I,0.13,I,0.07,I,0,I,0,I,0,I,0,I
48,'188,Costa Rica,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,1265,I,1370,I,1440,I,1572,I,1130,I,809.95,A,806.13,A,668.4,A,173.38,A,190.4,A,187.16,I,183.93,I,180.69,I,177.46,I,174.22,I,170.99,A,261.94,A,237.1,A,282.01,X
107,'384,Côte d'Ivoire,1357,Pesticides (total),5157,Agricultural Use,tonnes,16,E,16,E,16,E,16,E,143,E,134,E,93,E,93.02,E,93.05,E,93.07,E,93.09,E,93.11,E,93.14,E,93.16,E,93.18,E,93.2,E,93.23,E,93.25,E,93.27,E,93.29,E,93.32,E,93.34,E,93.36,E,93.39,E,93.41,E,93.43,E,93.45,E,22.1,E,29.33,E,92.26,E,88.56,E
107,'384,Côte d'Ivoire,1309,Insecticides,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,88,A,88,A,75,A,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,75,I,8.53,A,7.17,A,14.91,A,23.81,A
107,'384,Côte d'Ivoire,1310,Insecticides – Chlorinated Hydrocarbons,5157,Agricultural Use,tonnes,,,,,,,,,76,A,72,A,59,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1311,Insecticides – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,,,4,A,4,A,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1312,Insecticides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,7,A,10,A,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1313,Insecticides – Pyrethroids,5157,Agricultural Use,tonnes,,,,,,,,,1,A,2,A,12,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1320,Herbicides,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,26,A,24,A,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10,I,10.87,A,19.34,A,62.45,A,55.87,A
107,'384,Côte d'Ivoire,1329,Herbicides – Bipiridils,5157,Agricultural Use,tonnes,,,,,,,,,26,A,23,A,10,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1327,Herbicides – Other,5157,Agricultural Use,tonnes,,,,,,,,,0,A,1,A,0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,16,I,16,I,16,I,16,A,29,A,22,A,8,A,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,8,I,2.23,A,2.27,A,13.7,A,7.58,A
107,'384,Côte d'Ivoire,1334,Fung & Bact – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,,,11,A,9,A,5,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1335,"Fung & Bact – Triazoles, diazoles",5157,Agricultural Use,tonnes,,,,,,,,,2,A,1,A,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1337,Fung & Bact – Other,5157,Agricultural Use,tonnes,,,,,,,16,A,16,A,12,A,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,'384,Côte d'Ivoire,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0.02,I,0.04,I,0.06,I,0.09,I,0.11,I,0.13,I,0.15,I,0.17,I,0.19,I,0.21,I,0.24,I,0.26,I,0.28,I,0.3,I,0.32,I,0.34,I,0.36,I,0.39,I,0.41,I,0.43,I,0.45,A,0.55,A,1.19,A,1.3,A
107,'384,Côte d'Ivoire,1345,Rodenticides,5157,Agricultural Use,tonnes,0,I,0,I,0,I,0,I,0,A,0,A,0,A,0,I,0,I,0,I,0.01,I,0.01,I,0.01,I,0.01,I,0.01,I,0.01,I,0.01,I,0.01,I,0.02,I,0.02,I,0.02,I,0.02,I,0.02,I,0.02,I,0.02,I,0.02,I,0.03,I,0.03,A,0.01,A,0.01,A,0,A
107,'384,Côte d'Ivoire,1346,Rodenticides – Anti-coagulants,5157,Agricultural Use,tonnes,,,,,,,,,0,A,0,A,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,'191,Croatia,1357,Pesticides (total),5157,Agricultural Use,tonnes,,,,,2304,E,2675.33,E,3046.67,E,3418,E,3148,E,3041.63,E,2935.27,E,2828.9,E,2722.53,E,2616.17,E,2509.8,E,2403.44,E,2297.07,E,2183.95,E,2213.84,E,2079.22,E,2452.6,E,2134.99,E,1605.37,E,1682.32,E,1759.27,E,1836.21,E,2109.17,E,2301.08,E,1854,E,1570,E,1677,E,1558,E,1644,E
98,'191,Croatia,1309,Insecticides,5157,Agricultural Use,tonnes,,,,,461,A,375.33,I,289.67,I,204,A,148,A,150.38,I,152.75,I,155.13,I,157.5,I,159.88,I,162.25,I,164.63,I,167,X,114,X,88,X,81,X,96,X,77,X,58,X,63.45,I,68.89,I,74.34,A,143.1,A,139.2,A,136,A,115,A,127,A,122,A,119,A
98,'191,Croatia,1310,Insecticides – Chlorinated Hydrocarbons,5157,Agricultural Use,tonnes,,,,,,,,,,,,,6,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,A,0,A,,,,,,,,,,,,
98,'191,Croatia,1311,Insecticides – Organo-phosphates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,92,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74,A,40,A,33.34,A,37,A,35,A,41,A,39,A,26,A
98,'191,Croatia,1312,Insecticides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,24,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,A,0.55,A,0,A,0,A,0,A,0,A,0,A
98,'191,Croatia,1313,Insecticides – Pyrethroids,5157,Agricultural Use,tonnes,,,,,,,,,,,,,7,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,A,4.71,A,4.18,A,6,A,5,A,10,A,10,A,8,A
98,'191,Croatia,1314,Insecticides – Botanical products and biologicals,5157,Agricultural Use,tonnes,,,,,,,,,,,,,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,A,0.01,A,0,A,0,A,0,A,0,A,0,A,0,A
98,'191,Croatia,1315,Insecticides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,17,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,A,97.05,A,100.97,A,93,A,75,A,75,A,73,A,85,A
98,'191,Croatia,1316,Mineral Oils,5157,Agricultural Use,tonnes,,,,,0,I,0,I,0,I,0,I,60,A,56.47,I,52.94,I,49.41,I,45.88,I,42.35,I,38.82,I,35.29,I,31.76,I,28.24,I,24.71,I,21.18,I,17.65,I,14.12,I,10.59,I,7.06,I,3.53,I,0,A,0,A,0,A,0,A,0,A,0,A,0,A,0,A
98,'191,Croatia,1320,Herbicides,5157,Agricultural Use,tonnes,,,,,1304,A,1548.33,I,1792.67,I,2037,A,1528,A,1508.5,I,1489,I,1469.5,I,1450,I,1430.5,I,1411,I,1391.5,I,1372,X,1269,X,1322,X,1150,X,1187,X,967,X,851,X,823.45,I,795.9,I,768.35,A,889.12,A,820.9,A,743,A,669,A,718,A,700,A,730,A
98,'191,Croatia,1321,Herbicides – Phenoxy hormone products,5157,Agricultural Use,tonnes,,,,,,,,,,,,,153,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,A,27.25,A,23.16,A,23,A,18,A,13,A,14,A,13,A
98,'191,Croatia,1322,Herbicides – Triazines,5157,Agricultural Use,tonnes,,,,,,,,,,,,,483,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.61,A,109.4,A,96.84,A,69,A,70,A,70,A,56,A,63,A
98,'191,Croatia,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,,,,,,,,,,,,,555,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,A,261.68,A,236.07,A,182,A,188,A,173,A,144,A,138,A
98,'191,Croatia,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,24,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02,A,7.75,A,4.63,A,7,A,9,A,5,A,4,A,2,A
98,'191,Croatia,1325,Herbicides – Dinitroanilines,5157,Agricultural Use,tonnes,,,,,,,,,,,,,11,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.78,A,24.72,A,17.94,A,19,A,18,A,14,A,16,A,16,A
98,'191,Croatia,1326,Herbicides – Urea derivates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.51,A,23.3,A,19.93,A,8,A,13,A,13,A,16,A,17,A
98,'191,Croatia,1328,Herbicides – Sulfonyl ureas,5157,Agricultural Use,tonnes,,,,,,,,,,,,,8,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19,A,17.77,A,13,A,10,A,21,A,9,A,10,A
98,'191,Croatia,1329,Herbicides – Bipiridils,5157,Agricultural Use,tonnes,,,,,,,,,,,,,7,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,A,3.91,A,2,A,3,A,5,A,5,A,0,A
98,'191,Croatia,1330,Herbicides – Uracil,5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,A,,,,,,,,,0,A,0,A
98,'191,Croatia,1327,Herbicides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,212,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.25,A,416.47,A,400.65,A,419,A,339,A,403,A,436,A,471,A
98,'191,Croatia,1331,Fungicides and Bactericides,5157,Agricultural Use,tonnes,,,,,460,A,687.33,I,914.67,I,1142,A,1412,A,1314.88,I,1217.75,I,1120.63,I,1023.5,I,926.38,I,829.25,I,732.13,I,635,X,670,X,665,X,705,X,944,X,829,X,578,X,694.33,I,810.67,I,927,A,1004.78,A,1315.19,A,932,A,727,A,752,A,656,A,700,A
98,'191,Croatia,1332,Fung & Bact – Inorganics,5157,Agricultural Use,tonnes,,,,,,,,,,,,,1114,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.6,A,609.76,A,1014.44,A,616,A,445,A,486,A,345,A,425,A
98,'191,Croatia,1333,Fung & Bact – Dithiocarbamates,5157,Agricultural Use,tonnes,,,,,,,,,,,,,239,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.69,A,164.06,A,131.42,A,126,A,120,A,104,A,118,A,94,A
98,'191,Croatia,1334,Fung & Bact – Benzimidazoles,5157,Agricultural Use,tonnes,,,,,,,,,,,,,23,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.37,A,23.61,A,14.58,A,14,A,14,A,11,A,13,A,13,A
98,'191,Croatia,1335,"Fung & Bact – Triazoles, diazoles",5157,Agricultural Use,tonnes,,,,,,,,,,,,,14,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.29,A,40.98,A,36.92,A,51,A,38,A,43,A,46,A,48,A
98,'191,Croatia,1336,"Fung & Bact – Diazines, morpholines",5157,Agricultural Use,tonnes,,,,,,,,,,,,,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,A,7.02,A,3.82,A,4,A,5,A,4,A,5,A,4,A
98,'191,Croatia,1337,Fung & Bact – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,20,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.19,A,159.35,A,114.01,A,121,A,105,A,103,A,125,A,112,A
98,'191,Croatia,1341,Plant Growth Regulators,5157,Agricultural Use,tonnes,,,,,79,A,64.33,I,49.67,I,35,A,0,A,3.91,I,7.83,I,11.74,I,15.65,I,19.56,I,23.48,I,27.39,I,31.3,I,35.22,I,39.13,I,43.04,I,46.96,I,50.87,I,54.78,I,58.69,I,62.61,I,66.52,A,72.16,A,25.79,A,43,A,58,A,80,A,80,A,93,A
98,'191,Croatia,1345,Rodenticides,5157,Agricultural Use,tonnes,,,,,0,I,0,I,0,I,0,I,0,A,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,A,0.01,A,0,I,0,A,1,A,0,A,0,A,2,A
98,'191,Croatia,1346,Rodenticides – Anti-coagulants,5157,Agricultural Use,tonnes,,,,,,,,,,,,,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,'191,Croatia,1347,Rodenticides – Other,5157,Agricultural Use,tonnes,,,,,,,,,,,,,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,'191,Croatia,1355,Other Pesticides nes,5157,Agricultural Use,tonnes,,,,,0,I,0,I,0,I,0,I,0,I,7.5,I,15,I,22.5,I,30,I,37.5,I,45,I,52.5,I,60,I,67.5,I,75,X,79,X,161,X,197,X,53,X,35.33,I,17.67,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I,0,I
50,'196,Cyprus,1357,Pesticides (total),5157,Agricultural Use,tonnes,2184.51,E,1970.71,E,1695.53,E,2044.07,E,2518.2,E,2030.77,E,2417.19,E,2224.09,E,1731.13,E,1238.18,E,745.22,E,864.51,E,1060.57,E,796.43,E,717.3,E,678.16,E,861.02,E,534.89,E,477.75,E,728.61,E,632.48,E,1324.62,E,1266.21,E,1243.1,E,1203.71,E,1056.74,E,1142.13,E,1163.2,E,1246.07,E,1270.82,E,1218.4,E
50,'196,Cyprus,1309,Insecticides,5157,Agricultural Use,tonnes,333.7,A,377,A,261,A,322.2,A,389.03,A,306.04,A,358.02,A,294.08,A,274.25,I,254.43,I,234.6,I,302,I,211,X,220,X,215,X,231,X,282,X,179,X,175,X,311,X,223,X,160.74,A,170.9,A,179.55,A,167.74,A,106.38,A,114.39,A,125.88,A,156.29,A,138.73,A,97.27,A
50,'196,Cyprus,1310,Insecticides – Chlorinated Hydrocarbons,5157,Agricultural Use,tonnes,0.7,A,,,,,0.2,A,2,A,1,A,8,A,13,A,,,,,1,I,3,I,,,,,,,,,,,,,,,,,,,66.5,A,53.9,A,,,,,0,A,0,A,0,A,0,A,0,A,,
50,'196,Cyprus,1311,Insecticides – Organo-phosphates,5157,Agricultural Use,tonnes,157,A,152,A,147,A,165,A,181,A,125,A,179,A,118,A,,,,,30.4,I,26,I,,,,,,,,,,,,,,,,,,,2.5,A,1.7,A,,,,,51.09,A,41.4,A,38.1,A,36.1,A,29.1,A,12.4,A
50,'196,Cyprus,1312,Insecticides – Carbamates,5157,Agricultural Use,tonnes,20,A,27,A,31,A,21,A,28,A,27,A,27,A,22,A,,,,,22,I,20,I,,,,,,,,,,,,,,,,,,,6.7,A,54.8,A,,,,,,,,,2.44,A,2.8,A,3.2,A,,
50,'196,Cyprus,1313,Insecticides – Pyrethroids,5157,Agricultural Use,tonnes,2,A,6,A,9,A,3,A,9,A,9,A,5,A,4,A,,,,,71.3,I,75,I,,,,,,,,,,,,,,,,,,,4,A,0.02,A,,,,,3.8,A,4.4,A,3.4,A,6.6,A,6.3,A,5.9,A
50,'196,Cyprus,1314,Insecticides – Botanical products and biologicals,5157,Agricultural Use,tonnes,,,,,,,,,0.03,A,0.04,A,0.02,A,0.08,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,A,2.5,A,3.7,A
50,'196,Cyprus,1315,Insecticides – Other,5157,Agricultural Use,tonnes,154,A,192,A,74,A,133,A,169,A,144,A,139,A,137,A,,,,,109.9,I,178,I,,,,,,,,,,,,,,,,,,,77.7,A,138.4,A,,,,,46.35,A,66.1,A,80.4,A,105.6,A,96,A,70.2,A
50,'196,Cyprus,1316,Mineral Oils,5157,Agricultural Use,tonnes,76,A,71,A,16,A,145,A,257,A,81,A,94,A,132,A,122.57,I,113.14,I,103.71,I,94.29,I,84.86,I,75.43,I,66,I,56.57,I,47.14,I,37.71,I,28.29,I,18.86,I,9.43,I,0,I,0,I,0,I,0,I,0,A,0,A,0,A,0,A,0,A,0,I
50,'196,Cyprus,1320,Herbicides,5157,Agricultural Use,tonnes,77,A,70,A,111,A,111,A,131.4,A,122.15,A,132.4,A,114.3,A,99.77,I,85.23,I,70.7,I,109.4,I,140,X,190,X,180,X,146,X,112,X,84,X,68,X,109,X,103,X,169.99,A,137,A,127.68,A,140.38,A,121.76,A,157.65,A,138.93,A,160.58,A,168.34,A,181.32,A
50,'196,Cyprus,1321,Herbicides – Phenoxy hormone products,5157,Agricultural Use,tonnes,10,A,13,A,13,A,23,A,34,A,29,A,31,A,18,A,,,,,4,I,13,I,,,,,,,,,,,,,,,,,,,60,A,31.1,A,,,,,23.55,A,46.7,A,42.5,A,50.8,A,31,A,54.4,A
50,'196,Cyprus,1322,Herbicides – Triazines,5157,Agricultural Use,tonnes,19,A,7,A,19,A,19,A,20,A,22,A,17,A,13,A,,,,,2,I,2,I,,,,,,,,,,,,,,,,,,,1.4,A,1.4,A,,,,,1.17,A,1.3,A,0.8,A,1.8,A,1.8,A,1.6,A
50,'196,Cyprus,1323,Herbicides – Amides,5157,Agricultural Use,tonnes,2,A,2,A,1,A,2,A,3,A,3,A,2,A,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,A,0.3,A,,,,,,,,,0.56,A,1.6,A,1.7,A,1.8,A
50,'196,Cyprus,1324,Herbicides – Carbamates,5157,Agricultural Use,tonnes,,,,,,,,,0.3,A,0.1,A,0.2,A,,,,,,,,,1,I,,,,,,,,,,,,,,,,,,,0.1,A,0.04,A,,,,,,,,,0.2,A,,,,,,
